/app/Repos/pandas/bench/io_roundtrip.py,99,109,pandas_roundtrip,None,[filename:Any;dma1:Any;dma2:Any],/app/Repos/pandas/bench/serialize.py,76,85,pandas_roundtrip,None,[filename:Any;dma1:Any;dma2:Any]
/app/Repos/pandas/versioneer.py,1201,1217,render_pep440_pre,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,266,290,render_pep440,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1217,1243,render_pep440_post,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,266,290,render_pep440,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1243,1263,render_pep440_old,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,266,290,render_pep440,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1263,1282,render_git_describe,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,266,290,render_pep440,None,[pieces:Any]
/app/Repos/pandas/pandas/tools/merge.py,60,72,merge,None,[left:Any;right:Any;how:Any;on:Any;left_on:Any;right_on:Any;left_index:Any;right_index:Any;sort:Any;suffixes:Any;copy:Any;indicator:Any],/app/Repos/pandas/pandas/core/frame.py,4782,4793,merge,None,[self:Any;right:Any;how:Any;on:Any;left_on:Any;right_on:Any;left_index:Any;right_index:Any;sort:Any;suffixes:Any;copy:Any;indicator:Any]
/app/Repos/pandas/versioneer.py,1282,1300,render_git_describe_long,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,266,290,render_pep440,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1201,1217,render_pep440_pre,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,290,306,render_pep440_pre,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1177,1201,render_pep440,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,290,306,render_pep440_pre,None,[pieces:Any]
/app/Repos/pandas/pandas/core/panel.py,1218,1225,fillna,None,[self:Any;value:Any;method:Any;axis:Any;inplace:Any;limit:Any;downcast:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/generic.py,3443,3543,fillna,None,[self:Any;value:Any;method:Any;axis:Any;inplace:Any;limit:Any;downcast:Any]
/app/Repos/pandas/versioneer.py,1217,1243,render_pep440_post,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,290,306,render_pep440_pre,None,[pieces:Any]
/app/Repos/pandas/pandas/core/panel.py,1218,1225,fillna,None,[self:Any;value:Any;method:Any;axis:Any;inplace:Any;limit:Any;downcast:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/generic.py,3543,3550,ffill,None,[self:Any;axis:Any;inplace:Any;limit:Any;downcast:Any]
/app/Repos/pandas/pandas/core/panel.py,1218,1225,fillna,None,[self:Any;value:Any;method:Any;axis:Any;inplace:Any;limit:Any;downcast:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/generic.py,3550,3557,bfill,None,[self:Any;axis:Any;inplace:Any;limit:Any;downcast:Any]
/app/Repos/pandas/versioneer.py,1243,1263,render_pep440_old,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,290,306,render_pep440_pre,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1263,1282,render_git_describe,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,290,306,render_pep440_pre,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1217,1243,render_pep440_post,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,306,332,render_pep440_post,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1177,1201,render_pep440,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,306,332,render_pep440_post,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1201,1217,render_pep440_pre,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,306,332,render_pep440_post,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1243,1263,render_pep440_old,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,306,332,render_pep440_post,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1263,1282,render_git_describe,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,306,332,render_pep440_post,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1282,1300,render_git_describe_long,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,306,332,render_pep440_post,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1243,1263,render_pep440_old,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,332,352,render_pep440_old,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1177,1201,render_pep440,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,332,352,render_pep440_old,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1201,1217,render_pep440_pre,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,332,352,render_pep440_old,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1217,1243,render_pep440_post,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,332,352,render_pep440_old,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1263,1282,render_git_describe,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,332,352,render_pep440_old,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1282,1300,render_git_describe_long,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,332,352,render_pep440_old,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1263,1282,render_git_describe,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,352,371,render_git_describe,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1177,1201,render_pep440,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,352,371,render_git_describe,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1201,1217,render_pep440_pre,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,352,371,render_git_describe,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1217,1243,render_pep440_post,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,352,371,render_git_describe,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1243,1263,render_pep440_old,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,352,371,render_git_describe,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1282,1300,render_git_describe_long,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,352,371,render_git_describe,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1282,1300,render_git_describe_long,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,371,389,render_git_describe_long,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1177,1201,render_pep440,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,371,389,render_git_describe_long,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1217,1243,render_pep440_post,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,371,389,render_git_describe_long,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1243,1263,render_pep440_old,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,371,389,render_git_describe_long,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1263,1282,render_git_describe,None,[pieces:Any],/app/Repos/pandas/pandas/_version.py,371,389,render_git_describe_long,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1300,1329,render,None,[pieces:Any;style:Any],/app/Repos/pandas/pandas/_version.py,389,418,render,None,[pieces:Any;style:Any]
/app/Repos/pandas/pandas/core/window.py,328,334,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/groupby.py,3398,3429,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/versioneer.py,436,467,run_command,None,[commands:Any;args:Any;cwd:Any;verbose:Any;hide_stderr:Any],/app/Repos/pandas/pandas/_version.py,62,95,run_command,None,[commands:Any;args:Any;cwd:Any;verbose:Any;hide_stderr:Any]
/app/Repos/pandas/versioneer.py,1114,1127,versions_from_parentdir,None,[parentdir_prefix:Any;root:Any;verbose:Any],/app/Repos/pandas/pandas/_version.py,95,109,versions_from_parentdir,None,[parentdir_prefix:Any;root:Any;verbose:Any]
/app/Repos/pandas/versioneer.py,930,954,git_get_keywords,None,[versionfile_abs:Any],/app/Repos/pandas/pandas/_version.py,109,133,git_get_keywords,None,[versionfile_abs:Any]
/app/Repos/pandas/bench/bench_merge.py,12,34,get_test_data,None,[ngroups:Any;n:Any],/app/Repos/pandas/pandas/tests/tools/test_merge.py,25,36,get_test_data,None,[ngroups:Any;n:Any]
/app/Repos/pandas/pandas/core/window.py,612,624,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/groupby.py,3907,3913,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1082,1088,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/groupby.py,3907,3913,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1289,1295,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/groupby.py,3907,3913,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1535,1541,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/groupby.py,3907,3913,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/panel.py,278,287,__getitem__,None,[self:Any;key:Any],/app/Repos/pandas/pandas/core/frame.py,2045,2071,__getitem__,None,[self:Any;key:Any]
/app/Repos/pandas/asv_bench/benchmarks/groupby.py,216,225,setup,None,[self:Any],/app/Repos/pandas/pandas/tests/test_sorting.py,59,102,test_int64_overflow_moar,None,[self:Any]
/app/Repos/pandas/pandas/core/panel.py,1192,1200,reindex_axis,None,[self:Any;labels:Any;axis:Any;method:Any;level:Any;copy:Any;limit:Any;fill_value:Any],/app/Repos/pandas/pandas/core/frame.py,2840,2848,reindex_axis,None,[self:Any;labels:Any;axis:Any;method:Any;level:Any;copy:Any;limit:Any;fill_value:Any]
/app/Repos/pandas/pandas/core/panel.py,1218,1225,fillna,None,[self:Any;value:Any;method:Any;axis:Any;inplace:Any;limit:Any;downcast:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/frame.py,2853,2861,fillna,None,[self:Any;value:Any;method:Any;axis:Any;inplace:Any;limit:Any;downcast:Any;**kwargs:Any]
/app/Repos/pandas/pandas/formats/format.py,1686,1704,_save,None,[self:Any],/app/Repos/pandas/pandas/io/pytables.py,3900,3975,write_data,None,[self:Any;chunksize:Any;dropna:Any]
/app/Repos/pandas/asv_bench/benchmarks/join_merge.py,245,256,setup,None,[self:Any],/app/Repos/pandas/pandas/tests/test_sorting.py,196,325,test_int64_overflow_issues,None,[self:Any]
/app/Repos/pandas/asv_bench/benchmarks/reshape.py,86,96,setup,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1165,1182,test_unstack_sparse_keyspace,None,[self:Any]
/app/Repos/pandas/asv_bench/benchmarks/groupby.py,107,118,setup,None,[self:Any],/app/Repos/pandas/pandas/tests/groupby/test_groupby.py,2827,2853,test_fast_apply,None,[self:Any]
/app/Repos/pandas/asv_bench/benchmarks/index_object.py,149,157,setup,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/test_multi.py,2106,2208,test_duplicates,None,[self:Any]
/app/Repos/pandas/pandas/core/panel.py,1218,1225,fillna,None,[self:Any;value:Any;method:Any;axis:Any;inplace:Any;limit:Any;downcast:Any;**kwargs:Any],/app/Repos/pandas/pandas/sparse/frame.py,357,378,fillna,None,[self:Any;value:Any;method:Any;axis:Any;inplace:Any;limit:Any;downcast:Any]
/app/Repos/pandas/pandas/core/indexing.py,1445,1469,_is_scalar_access,None,[self:Any;key:Any],/app/Repos/pandas/pandas/core/indexing.py,1604,1625,_is_scalar_access,None,[self:Any;key:Any]
/app/Repos/pandas/pandas/core/indexing.py,1296,1313,_has_valid_type,None,[self:Any;key:Any;axis:Any],/app/Repos/pandas/pandas/core/indexing.py,1582,1601,_has_valid_type,None,[self:Any;key:Any;axis:Any]
/app/Repos/pandas/pandas/core/indexing.py,1248,1261,_get_slice_axis,None,[self:Any;slice_obj:Any;axis:Any],/app/Repos/pandas/pandas/core/indexing.py,1347,1363,_get_slice_axis,None,[self:Any;slice_obj:Any;axis:Any]
/app/Repos/pandas/pandas/core/indexing.py,833,859,_getitem_tuple,None,[self:Any;tup:Any],/app/Repos/pandas/pandas/core/indexing.py,1659,1688,_getitem_tuple,None,[self:Any;tup:Any]
/app/Repos/pandas/pandas/tools/plotting.py,1778,1790,_plot,None,[cls:Any;ax:Any;x:Any;y:Any;style:Any;column_num:Any;stacking_id:Any;**kwds:Any],/app/Repos/pandas/pandas/tools/plotting.py,2113,2128,_plot,None,[cls:Any;ax:Any;y:Any;style:Any;bins:Any;bottom:Any;column_num:Any;stacking_id:Any;**kwds:Any]
/app/Repos/pandas/pandas/tools/plotting.py,552,643,andrews_curves,None,[frame:Any;class_column:Any;ax:Any;samples:Any;color:Any;colormap:Any;**kwds:Any],/app/Repos/pandas/pandas/tools/plotting.py,591,613,function,None,[amplitudes:Any]
/app/Repos/pandas/pandas/formats/printing.py,156,233,pprint_thing,None,[thing:Any;_nest_lvl:Any;escape_chars:Any;default_escapes:Any;quote_strings:Any;max_seq_items:Any],/app/Repos/pandas/pandas/formats/printing.py,185,210,as_escaped_unicode,None,[thing:Any;escape_chars:Any]
/app/Repos/pandas/pandas/tools/plotting.py,2771,2852,boxplot,None,[data:Any;column:Any;by:Any;ax:Any;fontsize:Any;rot:Any;grid:Any;figsize:Any;layout:Any;return_type:Any;**kwds:Any],/app/Repos/pandas/pandas/tools/plotting.py,2795,2815,plot_group,None,[keys:Any;values:Any;ax:Any]
/app/Repos/pandas/pandas/tools/plotting.py,1778,1790,_plot,None,[cls:Any;ax:Any;x:Any;y:Any;style:Any;column_num:Any;stacking_id:Any;**kwds:Any],/app/Repos/pandas/pandas/tools/plotting.py,1892,1929,_plot,None,[cls:Any;ax:Any;x:Any;y:Any;style:Any;column_num:Any;stacking_id:Any;is_errorbar:Any;**kwds:Any]
/app/Repos/pandas/pandas/tools/plotting.py,2059,2067,_decorate_ticks,None,[self:Any;ax:Any;name:Any;ticklabels:Any;start_edge:Any;end_edge:Any],/app/Repos/pandas/pandas/tools/plotting.py,2080,2089,_decorate_ticks,None,[self:Any;ax:Any;name:Any;ticklabels:Any;start_edge:Any;end_edge:Any]
/app/Repos/pandas/pandas/core/internals.py,794,904,putmask,None,[self:Any;mask:Any;new:Any;align:Any;inplace:Any;axis:Any;transpose:Any;mgr:Any],/app/Repos/pandas/pandas/core/internals.py,1512,1546,putmask,None,[self:Any;mask:Any;new:Any;align:Any;inplace:Any;axis:Any;transpose:Any;mgr:Any]
/app/Repos/pandas/pandas/tools/plotting.py,2771,2852,boxplot,None,[data:Any;column:Any;by:Any;ax:Any;fontsize:Any;rot:Any;grid:Any;figsize:Any;layout:Any;return_type:Any;**kwds:Any],/app/Repos/pandas/pandas/tools/plotting.py,2788,2795,maybe_color_bp,None,[bp:Any]
/app/Repos/pandas/pandas/core/indexing.py,1078,1132,_getitem_iterable,None,[self:Any;key:Any;axis:Any],/app/Repos/pandas/pandas/core/indexing.py,1338,1347,_getbool_axis,None,[self:Any;key:Any;axis:Any]
/app/Repos/pandas/pandas/core/indexing.py,1814,1836,_convert_key,None,[self:Any;key:Any;is_setter:Any],/app/Repos/pandas/pandas/core/indexing.py,1849,1859,_convert_key,None,[self:Any;key:Any;is_setter:Any]
/app/Repos/pandas/pandas/tools/plotting.py,2366,2386,maybe_color_bp,None,[self:Any;bp:Any],/app/Repos/pandas/pandas/tools/plotting.py,2788,2795,maybe_color_bp,None,[bp:Any]
/app/Repos/pandas/pandas/core/indexing.py,1296,1313,_has_valid_type,None,[self:Any;key:Any;axis:Any],/app/Repos/pandas/pandas/core/indexing.py,1392,1445,_has_valid_type,None,[self:Any;key:Any;axis:Any]
/app/Repos/pandas/pandas/core/internals.py,1094,1212,eval,None,[self:Any;func:Any;other:Any;raise_on_error:Any;try_cast:Any;mgr:Any],/app/Repos/pandas/pandas/core/internals.py,1165,1178,handle_error,None,[]
/app/Repos/pandas/pandas/tools/plotting.py,2671,2693,plot_frame,None,[data:Any;x:Any;y:Any;kind:Any;ax:Any;subplots:Any;sharex:Any;sharey:Any;layout:Any;figsize:Any;use_index:Any;title:Any;grid:Any;legend:Any;style:Any;logx:Any;logy:Any;loglog:Any;xticks:Any;yticks:Any;xlim:Any;ylim:Any;rot:Any;fontsize:Any;colormap:Any;table:Any;yerr:Any;xerr:Any;secondary_y:Any;sort_columns:Any;**kwds:Any],/app/Repos/pandas/pandas/tools/plotting.py,3807,3824,__call__,None,[self:Any;x:Any;y:Any;kind:Any;ax:Any;subplots:Any;sharex:Any;sharey:Any;layout:Any;figsize:Any;use_index:Any;title:Any;grid:Any;legend:Any;style:Any;logx:Any;logy:Any;loglog:Any;xticks:Any;yticks:Any;xlim:Any;ylim:Any;rot:Any;fontsize:Any;colormap:Any;table:Any;yerr:Any;xerr:Any;secondary_y:Any;sort_columns:Any;**kwds:Any]
/app/Repos/pandas/pandas/core/internals.py,1094,1212,eval,None,[self:Any;func:Any;other:Any;raise_on_error:Any;try_cast:Any;mgr:Any],/app/Repos/pandas/pandas/core/internals.py,1138,1165,get_result,None,[other:Any]
/app/Repos/pandas/pandas/core/internals.py,1311,1423,quantile,None,[self:Any;qs:Any;interpolation:Any;axis:Any;mgr:Any],/app/Repos/pandas/pandas/core/internals.py,1350,1370,_nanpercentile,None,[values:Any;q:Any;axis:Any;**kw:Any]
/app/Repos/pandas/pandas/core/indexing.py,1248,1261,_get_slice_axis,None,[self:Any;slice_obj:Any;axis:Any],/app/Repos/pandas/pandas/core/indexing.py,1688,1700,_get_slice_axis,None,[self:Any;slice_obj:Any;axis:Any]
/app/Repos/pandas/pandas/core/internals.py,1817,1829,replace,None,[self:Any;to_replace:Any;value:Any;inplace:Any;filter:Any;regex:Any;convert:Any;mgr:Any],/app/Repos/pandas/pandas/core/internals.py,1957,2002,replace,None,[self:Any;to_replace:Any;value:Any;inplace:Any;filter:Any;regex:Any;convert:Any;mgr:Any]
/app/Repos/pandas/pandas/core/internals.py,1575,1585,_can_hold_element,None,[self:Any;element:Any],/app/Repos/pandas/pandas/core/internals.py,1631,1640,_can_hold_element,None,[self:Any;element:Any]
/app/Repos/pandas/pandas/core/indexing.py,1347,1363,_get_slice_axis,None,[self:Any;slice_obj:Any;axis:Any],/app/Repos/pandas/pandas/core/indexing.py,1688,1700,_get_slice_axis,None,[self:Any;slice_obj:Any;axis:Any]
/app/Repos/pandas/pandas/tools/plotting.py,552,643,andrews_curves,None,[frame:Any;class_column:Any;ax:Any;samples:Any;color:Any;colormap:Any;**kwds:Any],/app/Repos/pandas/pandas/tools/plotting.py,592,611,f,None,[t:Any]
/app/Repos/pandas/pandas/tools/plotting.py,591,613,function,None,[amplitudes:Any],/app/Repos/pandas/pandas/tools/plotting.py,592,611,f,None,[t:Any]
/app/Repos/pandas/pandas/core/internals.py,1486,1498,iget,None,[self:Any;col:Any],/app/Repos/pandas/pandas/core/internals.py,2414,2423,_slice,None,[self:Any;slicer:Any]
/app/Repos/pandas/pandas/tools/plotting.py,2693,2724,plot_series,None,[data:Any;kind:Any;ax:Any;figsize:Any;use_index:Any;title:Any;grid:Any;legend:Any;style:Any;logx:Any;logy:Any;loglog:Any;xticks:Any;yticks:Any;xlim:Any;ylim:Any;rot:Any;fontsize:Any;colormap:Any;table:Any;yerr:Any;xerr:Any;label:Any;secondary_y:Any;**kwds:Any],/app/Repos/pandas/pandas/tools/plotting.py,3807,3824,__call__,None,[self:Any;x:Any;y:Any;kind:Any;ax:Any;subplots:Any;sharex:Any;sharey:Any;layout:Any;figsize:Any;use_index:Any;title:Any;grid:Any;legend:Any;style:Any;logx:Any;logy:Any;loglog:Any;xticks:Any;yticks:Any;xlim:Any;ylim:Any;rot:Any;fontsize:Any;colormap:Any;table:Any;yerr:Any;xerr:Any;secondary_y:Any;sort_columns:Any;**kwds:Any]
/app/Repos/pandas/pandas/core/indexing.py,1132,1243,_convert_to_indexer,None,[self:Any;obj:Any;axis:Any;is_setter:Any],/app/Repos/pandas/pandas/core/indexing.py,1752,1769,_convert_to_indexer,None,[self:Any;obj:Any;axis:Any;is_setter:Any]
/app/Repos/pandas/pandas/tools/plotting.py,1626,1636,__init__,None,[self:Any;data:Any;x:Any;y:Any;s:Any;c:Any;**kwargs:Any],/app/Repos/pandas/pandas/tools/plotting.py,1690,1696,__init__,None,[self:Any;data:Any;x:Any;y:Any;C:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/internals.py,2130,2142,fillna,None,[self:Any;value:Any;limit:Any;inplace:Any;downcast:Any;mgr:Any],/app/Repos/pandas/pandas/core/internals.py,2624,2635,fillna,None,[self:Any;value:Any;limit:Any;inplace:Any;downcast:Any;mgr:Any]
/app/Repos/pandas/pandas/tools/plotting.py,1831,1849,_get_stacked_values,None,[cls:Any;ax:Any;stacking_id:Any;values:Any;label:Any],/app/Repos/pandas/pandas/tools/plotting.py,1849,1858,_update_stacker,None,[cls:Any;ax:Any;stacking_id:Any;values:Any]
/app/Repos/pandas/pandas/tools/plotting.py,3634,3650,__call__,None,[self:Any;kind:Any;ax:Any;figsize:Any;use_index:Any;title:Any;grid:Any;legend:Any;style:Any;logx:Any;logy:Any;loglog:Any;xticks:Any;yticks:Any;xlim:Any;ylim:Any;rot:Any;fontsize:Any;colormap:Any;table:Any;yerr:Any;xerr:Any;label:Any;secondary_y:Any;**kwds:Any],/app/Repos/pandas/pandas/tools/plotting.py,3807,3824,__call__,None,[self:Any;x:Any;y:Any;kind:Any;ax:Any;subplots:Any;sharex:Any;sharey:Any;layout:Any;figsize:Any;use_index:Any;title:Any;grid:Any;legend:Any;style:Any;logx:Any;logy:Any;loglog:Any;xticks:Any;yticks:Any;xlim:Any;ylim:Any;rot:Any;fontsize:Any;colormap:Any;table:Any;yerr:Any;xerr:Any;secondary_y:Any;sort_columns:Any;**kwds:Any]
/app/Repos/pandas/pandas/tools/plotting.py,2693,2724,plot_series,None,[data:Any;kind:Any;ax:Any;figsize:Any;use_index:Any;title:Any;grid:Any;legend:Any;style:Any;logx:Any;logy:Any;loglog:Any;xticks:Any;yticks:Any;xlim:Any;ylim:Any;rot:Any;fontsize:Any;colormap:Any;table:Any;yerr:Any;xerr:Any;label:Any;secondary_y:Any;**kwds:Any],/app/Repos/pandas/pandas/tools/plotting.py,3634,3650,__call__,None,[self:Any;kind:Any;ax:Any;figsize:Any;use_index:Any;title:Any;grid:Any;legend:Any;style:Any;logx:Any;logy:Any;loglog:Any;xticks:Any;yticks:Any;xlim:Any;ylim:Any;rot:Any;fontsize:Any;colormap:Any;table:Any;yerr:Any;xerr:Any;label:Any;secondary_y:Any;**kwds:Any]
